   7.6347816957422765E-011   6.1003646578683401E-011
   3.5527136788005009E-015   3.5527136788005009E-015
   5.7909232964448165E-013   5.7731597280508140E-013
   4.9338311214341957E-013   4.9427129056311969E-013
   1.2967404927621828E-013   1.2922996006636822E-013
   4.3698378249246161E-013   3.4816594052244909E-013
   3.5527136788005009E-014   3.7303493627405260E-014
   3.5527136788005009E-015   3.5527136788005009E-015
   1.8829382497642655E-013   1.8962609260597674E-013
   8.4554585555451922E-013   8.4532381094959419E-013
   1.6253665080512292E-013   1.2967404927621828E-013
   3.5527136788005009E-015   1.7763568394002505E-015
   6.5725203057809267E-014   6.5725203057809267E-014
   2.8421709430404007E-014   2.8421709430404007E-014
   8.1934459217336553E-014   7.9602990865623724E-014
   2.4416024757556443E-012   2.4402702081260941E-012
   6.6613381477509392E-014   5.3290705182007514E-014
   2.8030910925735952E-012   2.7995383788947947E-012
   3.5527136788005009E-015   3.5527136788005009E-015
   3.4194869158454821E-014   3.3563429813199264E-014
   5.1244564147623350E-012   5.1254556154844977E-012
   2.9309887850104133E-014   2.1316282072803006E-014
   1.5205614545266144E-012   1.5205614545266144E-012
   1.0658141036401503E-014   1.0658141036401503E-014
   1.3766765505351941E-014   1.3544720900426910E-014
   9.0767393601254298E-012   9.0768503824278923E-012
   1.0658141036401503E-014   7.9936057773011271E-015
   3.5527136788005009E-015   3.5527136788005009E-015
   6.8034466949029593E-013   6.7856831265089568E-013
   2.8421709430404007E-014   2.8421709430404007E-014
   4.4408920985006262E-015   5.1070259132757201E-015
   1.4449330620891487E-011   1.4448442442471787E-011
   4.4408920985006262E-015   3.1086244689504383E-015
   1.7763568394002505E-014   1.4210854715202004E-014
   2.0428103653102880E-013   2.0428103653102880E-013
   6.3948846218409017E-014   7.1054273576010019E-014
   1.3322676295501878E-015   1.7763568394002505E-015
   2.4069635173873394E-013   2.4114044094858400E-013
   6.6613381477509392E-015   6.6613381477509392E-015
   1.9673151996357774E-013   1.9850787680297799E-013
   1.7763568394002505E-015   8.8817841970012523E-016
   5.5067062021407764E-014   5.8619775700208265E-014
   1.9539925233402755E-014   1.7763568394002505E-014
   1.8829382497642655E-013   2.0605739337042905E-013
   4.4408920985006262E-016   4.4408920985006262E-016
   1.3322676295501878E-014   1.3322676295501878E-014
   2.0958790258873705E-012   2.0958790258873705E-012
   9.3258734068513149E-015   9.3258734068513149E-015
   1.5823786725377431E-011   1.7021051235133200E-011
   1.3322676295501878E-015   1.2212453270876722E-015
   1.1102230246251565E-016   2.2204460492503131E-016
   9.6767038826328644E-013   9.6722629905343638E-013
   1.3322676295501878E-014   1.3100631690576847E-014
   8.8817841970012523E-016   8.8817841970012523E-016
   1.5830892152735032E-011   1.7021051235133200E-011
   7.1576078397583842E-012   7.1579409066657718E-012
   5.7731597280508140E-015   4.8849813083506888E-015
   1.5813128584341030E-011   1.7021051235133200E-011
   2.1447066345103849E-011   2.1444290787542286E-011
   3.5527136788005009E-015   2.6645352591003757E-015
   1.5802470443304628E-011   1.5795365015947027E-011
   4.5856207719907616E-011   4.5852655006228815E-011
   1.1517897746671224E-011   1.1528555887707626E-011
   6.4511951336498896E-011   6.4503957730721595E-011
   6.3060667798708891E-012   6.3060667798708891E-012
   7.6338046994806064E-011   6.1003646578683401E-011
   2.0285995105950860E-012   2.0285995105950860E-012
   1.2256862191861728E-012   1.2256862191861728E-012
   3.5527136788005009E-015   3.1086244689504383E-015
   1.1040057756872557E-012   8.8284934918192448E-013
   7.1054273576010019E-015   5.3290705182007514E-015
   2.4336088699783431E-013   2.4158453015843406E-013
   3.5837999234900053E-013   3.5926817076870066E-013
   2.7222668563808838E-013   2.7311486405778851E-013
   3.1619151741324458E-013   2.5224267119483557E-013
   6.9455552420549793E-013   6.9100281052669743E-013
   3.5527136788005009E-015   7.1054273576010019E-015
   1.4477308241112041E-013   1.4410694859634532E-013
   1.2365664048274994E-012   1.2370104940373494E-012
   1.2168044349891716E-013   9.7699626167013776E-014
   1.2434497875801753E-014   1.0658141036401503E-014
   3.5527136788005009E-015   3.5527136788005009E-015
   7.4606987254810520E-014   7.8159700933611020E-014
   6.0396132539608516E-014   6.0951244051921094E-014
   3.1525893007255945E-012   3.1510349884911193E-012
   5.1514348342607263E-014   3.9968028886505635E-014
   2.3518964553659316E-012   2.3518964553659316E-012
   7.1054273576010019E-015   7.1054273576010019E-015
   2.5202062658991053E-014   2.5479618415147343E-014
   6.2134186684659198E-012   6.2131133571341479E-012
   2.1316282072803006E-014   1.5987211554602254E-014
   1.7763568394002505E-015   1.7763568394002505E-015
   1.2114753644709708E-012   1.2150280781497713E-012
   1.7763568394002505E-014   1.4210854715202004E-014
   1.0436096431476471E-014   1.0103029524088925E-014
   1.0591305610319068E-011   1.0591305610319068E-011
   7.9936057773011271E-015   6.2172489379008766E-015
   7.1054273576010019E-015   5.3290705182007514E-015
   4.9560355819266988E-013   4.9382720135326963E-013
   3.5527136788005009E-014   3.5527136788005009E-014
   3.1086244689504383E-015   3.5527136788005009E-015
   1.6437962102600068E-011   1.6434409388921267E-011
   2.6645352591003757E-015   2.2204460492503131E-015
   2.3092638912203256E-014   2.1316282072803006E-014
   1.2079226507921703E-013   1.1901590823981678E-013
   8.8817841970012523E-014   9.5923269327613525E-014
   1.3322676295501878E-015   1.3322676295501878E-015
   7.8159700933611020E-014   7.7271522513910895E-014
   1.8873791418627661E-013   1.8829382497642655E-013
   5.9507954119908391E-014   6.0396132539608516E-014
   1.7763568394002505E-015   6.6613381477509392E-016
   9.9475983006414026E-014   1.0302869668521453E-013
   1.7763568394002505E-015   3.5527136788005009E-015
   2.9842794901924208E-013   3.1974423109204508E-013
   6.3282712403633923E-015   6.4948046940571658E-015
   4.4408920985006262E-015   4.8849813083506888E-015
   8.8817841970012523E-015   9.3258734068513149E-015
   6.4281913125796564E-014   6.4170890823334048E-014
   3.9968028886505635E-015   4.4408920985006262E-015
   8.8817841970012523E-016   1.1102230246251565E-016
   1.5823786725377431E-011   1.7021051235133200E-011
   6.6613381477509392E-016   6.6613381477509392E-016
   2.1740387268209815E-012   2.1724844145865063E-012
   9.1038288019262836E-015   9.1038288019262836E-015
   4.4408920985006262E-016   4.4408920985006262E-016
   1.5813128584341030E-011   1.7021051235133200E-011
   1.0636824754328700E-011   1.0636269642816387E-011
   3.9968028886505635E-015   3.9968028886505635E-015
   1.5820234011698631E-011   1.7021051235133200E-011
   2.7883695352670657E-011   2.7879254460572156E-011
   1.7763568394002505E-015   2.6645352591003757E-015
   1.4409806681214832E-011   1.4406253967536031E-011
   5.2952309204101766E-011   5.2951865114891916E-011
   8.8817841970012523E-016   1.1102230246251565E-016
   1.0313527809557854E-011   1.0313527809557854E-011
   7.0032868393354875E-011   7.0035532928613975E-011
   4.6611603465862572E-012   4.6647130602650577E-012
   7.6346928779003065E-011   6.1003646578683401E-011
   1.2434497875801753E-012   1.2398970739013748E-012
   7.6472161936180783E-013   7.6605388699135801E-013
   3.2862601528904634E-014   3.2862601528904634E-014
   6.8389738316909643E-013   5.4711790653527714E-013
   8.8817841970012523E-015   8.8817841970012523E-015
   5.8619775700208265E-014   6.2172489379008766E-014
   2.6689761511988763E-013   2.6689761511988763E-013
   4.8494541715626838E-013   4.8538950636611844E-013
   2.3270274596143281E-013   1.8474111129762605E-013
   3.0908609005564358E-013   3.0908609005564358E-013
   1.0658141036401503E-014   1.0658141036401503E-014
   1.0969003483296547E-013   1.1013412404281553E-013
   1.7206236435640676E-012   1.7215118219837677E-012
   9.5035090907913400E-014   7.4606987254810520E-014
   3.4070524179696804E-012   3.4070524179696804E-012
   4.6018744370712739E-014   4.6629367034256575E-014
   3.9738212720408228E-012   3.9735992274358978E-012
   3.8191672047105385E-014   3.0198066269804258E-014
   1.9504398096614750E-012   1.9504398096614750E-012
   3.5527136788005009E-015   7.1054273576010019E-015
   1.8429702208777599E-014   1.9262369477246466E-014
   7.4291128804304662E-012   7.4286687912206162E-012
   1.4210854715202004E-014   1.2434497875801753E-014
   1.7763568394002505E-015   1.7763568394002505E-015
   9.5035090907913400E-013   9.5035090907913400E-013
   1.7763568394002505E-014   2.1316282072803006E-014
   7.1054273576010019E-015   7.3274719625260332E-015
   1.2249978809109052E-011   1.2247980407664727E-011
   6.2172489379008766E-015   4.4408920985006262E-015
   8.8817841970012523E-015   8.8817841970012523E-015
   3.4283687000424834E-013   3.4461322684364859E-013
   4.6185277824406512E-014   4.9737991503207013E-014
   1.7763568394002505E-015   2.6645352591003757E-015
   1.8577361871052744E-011   1.8575585514213344E-011
   1.7763568394002505E-015   1.3322676295501878E-015
   3.1974423109204508E-014   3.3750779948604759E-014
   6.2172489379008766E-014   6.0396132539608516E-014
   1.2434497875801753E-013   1.3500311979441904E-013
   4.4408920985006262E-016   8.8817841970012523E-016
   3.2862601528904634E-014   3.3306690738754696E-014
   7.4384942649885488E-013   7.4518169412840507E-013
   2.4868995751603507E-014   2.4868995751603507E-014
   1.5820234011698631E-011   1.7021051235133200E-011
   3.3306690738754696E-015   3.1363800445660672E-015
   6.6613381477509392E-016   8.8817841970012523E-016
   2.0472512574087887E-013   2.0472512574087887E-013
   2.4202861936828413E-014   2.4785729024756620E-014
   1.7763568394002505E-015   1.7763568394002505E-015
   1.5816681298019830E-011   1.7021051235133200E-011
   4.4408920985006262E-016   4.4408920985006262E-016
   3.9994674239096639E-012   3.9999115131195140E-012
   6.6613381477509392E-015   6.6613381477509392E-015
   1.5820234011698631E-011   1.7021051235133200E-011
   1.4970691353255461E-011   1.4970386041923689E-011
   3.1086244689504383E-015   3.5527136788005009E-015
   1.5820234011698631E-011   1.7021051235133200E-011
   3.5356606531422585E-011   3.5352165639324085E-011
   1.3070433624307043E-011   1.3070433624307043E-011
   5.8067328723154787E-011   5.8064664187895687E-011
   8.7041485130612273E-012   8.7005957993824268E-012
   7.5760731022000982E-011   7.5757178308322182E-011
   3.3182345759996679E-012   3.3111291486420669E-012
   7.6352257849521266E-011   6.1003646578683401E-011
   1.7763568394002505E-015   3.5527136788005009E-015
   6.7146288529329468E-013   6.7146288529329468E-013
   5.2891024893142458E-013   5.3024251656097476E-013
   1.0702549957386509E-013   1.0702549957386509E-013
   4.6984638402136625E-013   3.7481129311345285E-013
